month,lead_organisation,organisation_type,donor,sector,education_level,monitoring_indicator,main_activity,implementing_partner,county,sub_county,start_date,end_date,activity_status,boys,girls,men,women,beneficiary_type,total_reached,comments,source,number_schools,adm1_pcode,indicator_short,sector_reached
February,Action for Sustainable Change,National NGO,UNFPA,Education,All Basic Education,indicator 3 # of learners and teachers reached with learning and  teaching materials,Distributions of sanitary pads and gilrs kit as well as boys kit as part of emegency response,Action for Sustainable Change,Wajir,Wajir East,NA,2023-02-23T00:00:00Z,Completed,100,1950,0,0,Vulnerable Residents,2050,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,3. Teaching materials,0
February,Action for Sustainable Change,National NGO,World vision,Education,All Basic Education,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Oganized Education actors coordinationg meeting to share updates,challenges and learning",Action for Sustainable Change,Wajir,Wajir East,NA,2023-02-23T00:00:00Z,Completed,NA,NA,20,10,NA,30,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,5. Educators resilience enhancing,30
February,World Vision Kenya,International NGO,World Vision USA,Education,All Basic Education,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,Water tracking to 8 schools,World Vision Kenya,Lamu,Lamu Central,2022-02-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1117,1043,NA,NA,Vulnerable Residents,2160,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,8,KE005,"4. Safe water, personal hygiene",0
February,World Vision Kenya,International NGO,World Vision USA,Education,All Basic Education,indicator 3 # of learners and teachers reached with learning and  teaching materials,Provision of dignity kits to learners,World Vision Kenya,Lamu,Lamu Central,NA,2023-02-01T00:00:00Z,Completed,1520,1840,NA,NA,Vulnerable Residents,3360,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,23,KE005,3. Teaching materials,0
February,World Vision Kenya,International NGO,LEGO foundation,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Provision of assorted learning and play materials to schools and community based learning centres,Ministry of Education,Narok,Narok South,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,3461,3563,0,0,Vulnerable Residents,7024,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,20,KE033,3. Teaching materials,0
February,World Vision Kenya,International NGO,LEGO foundation,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",sensitization of parents on dsabilities and inclusion of learners living with disabilities,Ministry of Education,Narok,Narok South,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,NA,NA,567,650,Vulnerable Residents,1217,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,20,KE033,5. Educators resilience enhancing,1217
February,World Vision Kenya,International NGO,NA,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Teachers trained on play based methodology to ensure classrooms are inclusive , engaging and joyous",MOE/TSC,Narok,Narok South,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,NA,NA,14,46,Vulnerable Residents,60,NA,CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,20,KE033,5. Educators resilience enhancing,60
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Baringo,Marigat,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,171,118,NA,NA,Vulnerable Residents,289,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 10 (5G, 5B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE030,1. Access ECD spaces/schools,289
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Baringo,Tiaty East,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,43,39,NA,NA,Vulnerable Residents,82,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,3,KE030,1. Access ECD spaces/schools,82
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Turkana,Kibish,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,410,336,NA,NA,Vulnerable Residents,746,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF.Among these out of school learners, 19 (7G, 12B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,10,KE023,1. Access ECD spaces/schools,746
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Turkana,Turkana North,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1042,892,NA,NA,Vulnerable Residents,1934,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 26 (13G, 13B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE023,1. Access ECD spaces/schools,1934
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Wajir,Buna,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,220,176,NA,NA,Vulnerable Residents,396,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 5 (1G, 4B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,1. Access ECD spaces/schools,396
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Wajir,Eldas,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1795,1308,NA,NA,Vulnerable Residents,3103,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 26 (11G, 15B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,1. Access ECD spaces/schools,3103
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Wajir,Wajir North,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,485,338,NA,NA,Vulnerable Residents,823,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 3 (1G, 2B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,1. Access ECD spaces/schools,823
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Wajir,Korondille,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,200,129,NA,NA,Vulnerable Residents,329,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 3 (1G, 2B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,7,KE008,1. Access ECD spaces/schools,329
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Wajir,Habaswein,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,470,373,NA,NA,Vulnerable Residents,843,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 8 (4G, 4B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,1. Access ECD spaces/schools,843
February,Save the Children,International NGO,UNICEF,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Conduct targeted and rigorous OOSC enrolment campaigns through child-to-child, door-to-door approaches, and public gatherings (barazas)",Save the Children,Wajir,Sabuli,2022-12-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,597,470,NA,NA,Vulnerable Residents,1067,"These enrolment drives were generally done by the village enrolment drive committees under the leadership of chiefs in collaboration with the local village leaders and school management from December 2022 to February 2023. The methodology employed were public Barasa, door to door and child to child. The enrolment of OOSC is still ongoing but the numbers reported are those children enrolled only in February according to the online KoBo school tool by UNICEF. Among these out of school learners, 19 (7G, 12B) were children with disabilities. All the children were enrolled back to school after being identified by the enrollment drive committtees for being out of school for more than 90 days.",CONSOLIDATED_5W_ Education_Feb 2023 Report.xlsx,NA,KE008,1. Access ECD spaces/schools,1067
