county,sub_indicator,month,sex_modifier,age_modifier,beneficiary_group,value,comments
 Bungoma,indicator7_cwd_boys,February,male,children,cwd,0,
 Bungoma,indicator7_cwd_girls,February,female,children,cwd,0,
 Bungoma,indicator7_cwd_total_children,February,total,children,cwd,0,
 Bungoma,indicator7_host_community_boys,February,male,children,host_community,0,
 Bungoma,indicator7_host_community_girls,February,female,children,host_community,0,
 Bungoma,indicator7_host_community_total_children,February,total,children,host_community,0,
 Bungoma,indicator7_idps_boys,February,male,children,idps,0,
 Bungoma,indicator7_idps_girls,February,female,children,idps,0,
 Bungoma,indicator7_idps_total_children,February,total,children,idps,0,
 Bungoma,indicator7_narrative,February,NA,NA,NA,0,NA
 Bungoma,indicator7_refugees_boys,February,male,children,refugees,0,
 Bungoma,indicator7_refugees_girls,February,female,children,refugees,0,
 Bungoma,indicator7_refugees_total_children,February,total,children,refugees,0,
 Embu,indicator1_all_boys,February,male,children,all,0,
 Embu,indicator1_all_girls,February,female,children,all,0,
 Embu,indicator1_all_total_children,February,total,children,all,0,
 Embu,indicator1_cwd_boys,February,male,children,cwd,0,
 Embu,indicator1_cwd_girls,February,female,children,cwd,0,
 Embu,indicator1_cwd_total_children,February,total,children,cwd,0,
 Embu,indicator1_host_community_boys,February,male,children,host_community,0,
 Embu,indicator1_host_community_girls,February,female,children,host_community,0,
 Embu,indicator1_host_community_total_children,February,total,children,host_community,0,
 Embu,indicator1_idps_boys,February,male,children,idps,0,
 Embu,indicator1_idps_girls,February,female,children,idps,0,
 Embu,indicator1_idps_total_children,February,total,children,idps,0,
 Embu,indicator1_narrative,February,NA,NA,NA,0,NA
 Embu,indicator1_refugees_boys,February,male,children,refugees,0,
 Embu,indicator1_refugees_girls,February,female,children,refugees,0,
 Embu,indicator1_refugees_total_children,February,total,children,refugees,0,
 Embu,indicator2_all_boys,February,male,children,all,0,
 Embu,indicator2_all_girls,February,female,children,all,0,
 Embu,indicator2_all_total_children,February,total,children,all,0,
 Embu,indicator2_cwd_boys,February,male,children,cwd,0,
 Embu,indicator2_cwd_girls,February,female,children,cwd,0,
 Embu,indicator2_cwd_total_children,February,total,children,cwd,0,
 Embu,indicator2_host_community_boys,February,male,children,host_community,0,
 Embu,indicator2_host_community_girls,February,female,children,host_community,0,
 Embu,indicator2_host_community_total_children,February,total,children,host_community,0,
 Embu,indicator2_idps_boys,February,male,children,idps,0,
 Embu,indicator2_idps_girls,February,female,children,idps,0,
 Embu,indicator2_idps_total_children,February,total,children,idps,0,
 Embu,indicator2_narrative,February,NA,NA,NA,0,NA
 Embu,indicator2_new_classrooms,February,NA,NA,NA,0,
 Embu,indicator2_new_latrines,February,NA,NA,NA,0,
 Embu,indicator2_refugees_boys,February,male,children,refugees,0,
 Embu,indicator2_refugees_girls,February,female,children,refugees,0,
 Embu,indicator2_refugees_total_children,February,total,children,refugees,0,
 Embu,indicator2_rehabilitated_classrooms,February,NA,NA,NA,0,
 Embu,indicator2_rehabiltated_latrines,February,NA,NA,NA,0,
 Embu,indicator3_all_boys,February,male,children,all,0,
 Embu,indicator3_all_girls,February,female,children,all,0,
 Embu,indicator3_all_total_children,February,total,children,all,0,
 Embu,indicator3_cwd_boys,February,male,children,cwd,0,
 Embu,indicator3_cwd_girls,February,female,children,cwd,0,
 Embu,indicator3_cwd_total_children,February,total,children,cwd,0,
 Embu,indicator3_host_community_boys,February,male,children,host_community,0,
 Embu,indicator3_host_community_girls,February,female,children,host_community,0,
 Embu,indicator3_host_community_total_children,February,total,children,host_community,0,
 Embu,indicator3_idps_boys,February,male,children,idps,0,
 Embu,indicator3_idps_girls,February,female,children,idps,0,
 Embu,indicator3_idps_total_children,February,total,children,idps,0,
 Embu,indicator3_narrative,February,NA,NA,NA,0,NA
 Embu,indicator3_refugees_boys,February,male,children,refugees,0,
 Embu,indicator3_refugees_girls,February,female,children,refugees,0,
 Embu,indicator3_refugees_total_children,February,total,children,refugees,0,
 Embu,indicator4_all_female,February,female,adults,all,0,
 Embu,indicator4_all_male,February,male,adults,all,0,
 Embu,indicator4_all_total_adults,February,total,adults,all,0,
 Embu,indicator4_host_community_female,February,female,adults,host_community,0,
 Embu,indicator4_host_community_male,February,male,adults,host_community,0,
 Embu,indicator4_host_community_total_adults,February,total,adults,host_community,0,
 Embu,indicator4_idps_female,February,female,adults,idps,0,
 Embu,indicator4_idps_male,February,male,adults,idps,0,
 Embu,indicator4_idps_total_adults,February,total,adults,idps,0,
 Embu,indicator4_narrative,February,NA,NA,NA,0,NA
 Embu,indicator4_refugees_female,February,female,adults,refugees,0,
 Embu,indicator4_refugees_male,February,male,adults,refugees,0,
 Embu,indicator4_refugees_total_adults,February,total,adults,refugees,0,
 Embu,indicator5_all_female,February,female,adults,all,0,
 Embu,indicator5_all_male,February,male,adults,all,0,
 Embu,indicator5_all_total_adults,February,total,adults,all,0,
 Embu,indicator5_host_community_female,February,female,adults,host_community,0,
 Embu,indicator5_host_community_male,February,male,adults,host_community,0,
 Embu,indicator5_host_community_total_adults,February,total,adults,host_community,0,
 Embu,indicator5_idps_female,February,female,adults,idps,0,
 Embu,indicator5_idps_male,February,male,adults,idps,0,
 Embu,indicator5_idps_total_adults,February,total,adults,idps,0,
 Embu,indicator5_narrative,February,NA,NA,NA,0,NA
 Embu,indicator5_refugees_female,February,female,adults,refugees,0,
 Embu,indicator5_refugees_male,February,male,adults,refugees,0,
 Embu,indicator5_refugees_total_adults,February,total,adults,refugees,0,
 Embu,indicator6_all_female,February,female,adults,all,0,
 Embu,indicator6_all_male,February,male,adults,all,0,
 Embu,indicator6_all_total_adults,February,total,adults,all,0,
 Embu,indicator6_narrative,February,NA,NA,NA,0,NA
 Embu,indicator7_all_boys,February,male,children,all,0,
 Embu,indicator7_all_girls,February,female,children,all,0,
 Embu,indicator7_all_total_children,February,total,children,all,0,
 Embu,indicator7_cwd_boys,February,male,children,cwd,0,
 Embu,indicator7_cwd_girls,February,female,children,cwd,0,
 Embu,indicator7_cwd_total_children,February,total,children,cwd,0,
 Embu,indicator7_host_community_boys,February,male,children,host_community,0,
 Embu,indicator7_host_community_girls,February,female,children,host_community,0,
 Embu,indicator7_host_community_total_children,February,total,children,host_community,0,
 Embu,indicator7_idps_boys,February,male,children,idps,0,
 Embu,indicator7_idps_girls,February,female,children,idps,0,
 Embu,indicator7_idps_total_children,February,total,children,idps,0,
 Embu,indicator7_narrative,February,NA,NA,NA,0,NA
 Embu,indicator7_refugees_boys,February,male,children,refugees,0,
 Embu,indicator7_refugees_girls,February,female,children,refugees,0,
 Embu,indicator7_refugees_total_children,February,total,children,refugees,0,
 Isiolo,indicator1_all_boys,February,male,children,all,101,
 Isiolo,indicator1_all_girls,February,female,children,all,57,
 Isiolo,indicator1_all_total_children,February,total,children,all,158,
 Isiolo,indicator1_cwd_boys,February,male,children,cwd,0,
 Isiolo,indicator1_cwd_girls,February,female,children,cwd,0,
 Isiolo,indicator1_cwd_total_children,February,total,children,cwd,0,
 Isiolo,indicator1_host_community_boys,February,male,children,host_community,101,
 Isiolo,indicator1_host_community_girls,February,female,children,host_community,57,
 Isiolo,indicator1_host_community_total_children,February,total,children,host_community,158,
 Isiolo,indicator1_idps_boys,February,male,children,idps,0,
 Isiolo,indicator1_idps_girls,February,female,children,idps,0,
 Isiolo,indicator1_idps_total_children,February,total,children,idps,0,
 Isiolo,indicator1_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator1_refugees_boys,February,male,children,refugees,0,
 Isiolo,indicator1_refugees_girls,February,female,children,refugees,0,
 Isiolo,indicator1_refugees_total_children,February,total,children,refugees,0,
 Isiolo,indicator2_all_boys,February,male,children,all,0,
 Isiolo,indicator2_all_girls,February,female,children,all,0,
 Isiolo,indicator2_all_total_children,February,total,children,all,0,
 Isiolo,indicator2_cwd_boys,February,male,children,cwd,0,
 Isiolo,indicator2_cwd_girls,February,female,children,cwd,0,
 Isiolo,indicator2_cwd_total_children,February,total,children,cwd,0,
 Isiolo,indicator2_host_community_boys,February,male,children,host_community,0,
 Isiolo,indicator2_host_community_girls,February,female,children,host_community,0,
 Isiolo,indicator2_host_community_total_children,February,total,children,host_community,0,
 Isiolo,indicator2_idps_boys,February,male,children,idps,0,
 Isiolo,indicator2_idps_girls,February,female,children,idps,0,
 Isiolo,indicator2_idps_total_children,February,total,children,idps,0,
 Isiolo,indicator2_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator2_new_classrooms,February,NA,NA,NA,0,
 Isiolo,indicator2_new_latrines,February,NA,NA,NA,0,
 Isiolo,indicator2_refugees_boys,February,male,children,refugees,0,
 Isiolo,indicator2_refugees_girls,February,female,children,refugees,0,
 Isiolo,indicator2_refugees_total_children,February,total,children,refugees,0,
 Isiolo,indicator2_rehabilitated_classrooms,February,NA,NA,NA,0,
 Isiolo,indicator2_rehabiltated_latrines,February,NA,NA,NA,0,
 Isiolo,indicator3_all_boys,February,male,children,all,0,
 Isiolo,indicator3_all_girls,February,female,children,all,0,
 Isiolo,indicator3_all_total_children,February,total,children,all,0,
 Isiolo,indicator3_cwd_boys,February,male,children,cwd,0,
 Isiolo,indicator3_cwd_girls,February,female,children,cwd,0,
 Isiolo,indicator3_cwd_total_children,February,total,children,cwd,0,
 Isiolo,indicator3_host_community_boys,February,male,children,host_community,0,
 Isiolo,indicator3_host_community_girls,February,female,children,host_community,0,
 Isiolo,indicator3_host_community_total_children,February,total,children,host_community,0,
 Isiolo,indicator3_idps_boys,February,male,children,idps,0,
 Isiolo,indicator3_idps_girls,February,female,children,idps,0,
 Isiolo,indicator3_idps_total_children,February,total,children,idps,0,
 Isiolo,indicator3_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator3_refugees_boys,February,male,children,refugees,0,
 Isiolo,indicator3_refugees_girls,February,female,children,refugees,0,
 Isiolo,indicator3_refugees_total_children,February,total,children,refugees,0,
 Isiolo,indicator4_all_female,February,female,adults,all,0,
 Isiolo,indicator4_all_male,February,male,adults,all,0,
 Isiolo,indicator4_all_total_adults,February,total,adults,all,0,
 Isiolo,indicator4_host_community_female,February,female,adults,host_community,0,
 Isiolo,indicator4_host_community_male,February,male,adults,host_community,0,
 Isiolo,indicator4_host_community_total_adults,February,total,adults,host_community,0,
 Isiolo,indicator4_idps_female,February,female,adults,idps,0,
 Isiolo,indicator4_idps_male,February,male,adults,idps,0,
 Isiolo,indicator4_idps_total_adults,February,total,adults,idps,0,
 Isiolo,indicator4_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator4_refugees_female,February,female,adults,refugees,0,
 Isiolo,indicator4_refugees_male,February,male,adults,refugees,0,
 Isiolo,indicator4_refugees_total_adults,February,total,adults,refugees,0,
 Isiolo,indicator5_all_female,February,female,adults,all,0,
 Isiolo,indicator5_all_male,February,male,adults,all,0,
 Isiolo,indicator5_all_total_adults,February,total,adults,all,0,
 Isiolo,indicator5_host_community_female,February,female,adults,host_community,0,
 Isiolo,indicator5_host_community_male,February,male,adults,host_community,0,
 Isiolo,indicator5_host_community_total_adults,February,total,adults,host_community,0,
 Isiolo,indicator5_idps_female,February,female,adults,idps,0,
 Isiolo,indicator5_idps_male,February,male,adults,idps,0,
 Isiolo,indicator5_idps_total_adults,February,total,adults,idps,0,
 Isiolo,indicator5_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator5_refugees_female,February,female,adults,refugees,0,
 Isiolo,indicator5_refugees_male,February,male,adults,refugees,0,
 Isiolo,indicator5_refugees_total_adults,February,total,adults,refugees,0,
 Isiolo,indicator6_all_female,February,female,adults,all,0,
 Isiolo,indicator6_all_male,February,male,adults,all,0,
 Isiolo,indicator6_all_total_adults,February,total,adults,all,0,
 Isiolo,indicator6_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator7_all_boys,February,male,children,all,0,
 Isiolo,indicator7_all_girls,February,female,children,all,0,
 Isiolo,indicator7_all_total_children,February,total,children,all,0,
 Isiolo,indicator7_cwd_boys,February,male,children,cwd,0,
 Isiolo,indicator7_cwd_girls,February,female,children,cwd,0,
 Isiolo,indicator7_cwd_total_children,February,total,children,cwd,0,
 Isiolo,indicator7_host_community_boys,February,male,children,host_community,0,
 Isiolo,indicator7_host_community_girls,February,female,children,host_community,0,
 Isiolo,indicator7_host_community_total_children,February,total,children,host_community,0,
 Isiolo,indicator7_idps_boys,February,male,children,idps,0,
 Isiolo,indicator7_idps_girls,February,female,children,idps,0,
 Isiolo,indicator7_idps_total_children,February,total,children,idps,0,
 Isiolo,indicator7_narrative,February,NA,NA,NA,0,NA
 Isiolo,indicator7_refugees_boys,February,male,children,refugees,0,
 Isiolo,indicator7_refugees_girls,February,female,children,refugees,0,
 Isiolo,indicator7_refugees_total_children,February,total,children,refugees,0,
 Kajiado,indicator1_all_boys,February,male,children,all,0,
